Vuosi,Kk,Pv,Klo,Aikavyöhyke,Lumensyvyys (cm)
2000,10,3,00:00,UTC,-1
2000,10,4,00:00,UTC,-1
2000,10,5,00:00,UTC,-1
2000,10,6,00:00,UTC,-1
2000,10,7,00:00,UTC,-1
2000,10,8,00:00,UTC,-1
2000,10,9,00:00,UTC,-1
2000,10,10,00:00,UTC,-1
2000,10,11,00:00,UTC,-1
2000,10,12,00:00,UTC,-1
2000,10,13,00:00,UTC,-1
2000,10,14,00:00,UTC,-1
2000,10,15,00:00,UTC,-1
2000,10,16,00:00,UTC,-1
2000,10,17,00:00,UTC,-1
2000,10,18,00:00,UTC,-1
2000,10,19,00:00,UTC,-1
2000,10,20,00:00,UTC,-1
2000,10,21,00:00,UTC,-1
2000,10,22,00:00,UTC,-1
2000,10,23,00:00,UTC,-1
2000,10,24,00:00,UTC,-1
2000,10,25,00:00,UTC,-1
2000,10,26,00:00,UTC,4
2000,10,27,00:00,UTC,6
2000,10,28,00:00,UTC,5
2000,10,29,00:00,UTC,4
2000,10,30,00:00,UTC,4
2000,10,31,00:00,UTC,4
2000,11,1,00:00,UTC,14
2000,11,2,00:00,UTC,15
2000,11,3,00:00,UTC,20
2000,11,4,00:00,UTC,19
2000,11,5,00:00,UTC,12
2000,11,6,00:00,UTC,8
2000,11,7,00:00,UTC,4
2000,11,8,00:00,UTC,3
2000,11,9,00:00,UTC,0
2000,11,10,00:00,UTC,0
2000,11,11,00:00,UTC,-1
2000,11,12,00:00,UTC,-1
2000,11,13,00:00,UTC,-1
2000,11,14,00:00,UTC,-1
2000,11,15,00:00,UTC,-1
2000,11,16,00:00,UTC,0
2000,11,17,00:00,UTC,0
2000,11,18,00:00,UTC,1
2000,11,19,00:00,UTC,3
2000,11,20,00:00,UTC,3
2000,11,21,00:00,UTC,3
2000,11,22,00:00,UTC,3
2000,11,23,00:00,UTC,3
2000,11,24,00:00,UTC,5
2000,11,25,00:00,UTC,4
2000,11,26,00:00,UTC,4
2000,11,27,00:00,UTC,4
2000,11,28,00:00,UTC,1
2000,11,29,00:00,UTC,6
2000,11,30,00:00,UTC,9
2000,12,1,00:00,UTC,10
2000,12,2,00:00,UTC,11
2000,12,3,00:00,UTC,21
2000,12,4,00:00,UTC,25
2000,12,5,00:00,UTC,25
2000,12,6,00:00,UTC,20
2000,12,7,00:00,UTC,9
2000,12,8,00:00,UTC,6
2000,12,9,00:00,UTC,6
2000,12,10,00:00,UTC,6
2000,12,11,00:00,UTC,11
2000,12,12,00:00,UTC,13
2000,12,13,00:00,UTC,13
2000,12,14,00:00,UTC,14
2000,12,15,00:00,UTC,17
2000,12,16,00:00,UTC,17
2000,12,17,00:00,UTC,17
2000,12,18,00:00,UTC,18
2000,12,19,00:00,UTC,18
2000,12,20,00:00,UTC,18
2000,12,21,00:00,UTC,18
2000,12,22,00:00,UTC,18
2000,12,23,00:00,UTC,18
2000,12,24,00:00,UTC,18
2000,12,25,00:00,UTC,18
2000,12,26,00:00,UTC,18
2000,12,27,00:00,UTC,18
2000,12,28,00:00,UTC,21
2000,12,29,00:00,UTC,24
2000,12,30,00:00,UTC,36
2000,12,31,00:00,UTC,42
2001,1,1,00:00,UTC,44
2001,1,2,00:00,UTC,44
2001,1,3,00:00,UTC,46
2001,1,4,00:00,UTC,43
2001,1,5,00:00,UTC,43
2001,1,6,00:00,UTC,43
2001,1,7,00:00,UTC,43
2001,1,8,00:00,UTC,44
2001,1,9,00:00,UTC,44
2001,1,10,00:00,UTC,45
2001,1,11,00:00,UTC,47
2001,1,12,00:00,UTC,47
2001,1,13,00:00,UTC,47
2001,1,14,00:00,UTC,46
2001,1,15,00:00,UTC,44
2001,1,16,00:00,UTC,42
2001,1,17,00:00,UTC,41
2001,1,18,00:00,UTC,41
2001,1,19,00:00,UTC,41
2001,1,20,00:00,UTC,40
2001,1,21,00:00,UTC,40
2001,1,22,00:00,UTC,40
2001,1,23,00:00,UTC,41
2001,1,24,00:00,UTC,42
2001,1,25,00:00,UTC,42
2001,1,26,00:00,UTC,45
2001,1,27,00:00,UTC,47
2001,1,28,00:00,UTC,47
2001,1,29,00:00,UTC,50
2001,1,30,00:00,UTC,50
2001,1,31,00:00,UTC,51
2001,2,1,00:00,UTC,51
2001,2,2,00:00,UTC,51
2001,2,3,00:00,UTC,51
2001,2,4,00:00,UTC,51
2001,2,5,00:00,UTC,52
2001,2,6,00:00,UTC,54
2001,2,7,00:00,UTC,57
2001,2,8,00:00,UTC,59
2001,2,9,00:00,UTC,66
2001,2,10,00:00,UTC,64
2001,2,11,00:00,UTC,64
2001,2,12,00:00,UTC,64
2001,2,13,00:00,UTC,70
2001,2,14,00:00,UTC,70
2001,2,15,00:00,UTC,63
2001,2,16,00:00,UTC,63
2001,2,17,00:00,UTC,63
2001,2,18,00:00,UTC,66
2001,2,19,00:00,UTC,66
2001,2,20,00:00,UTC,66
2001,2,21,00:00,UTC,66
2001,2,22,00:00,UTC,66
2001,2,23,00:00,UTC,66
2001,2,24,00:00,UTC,65
2001,2,25,00:00,UTC,64
2001,2,26,00:00,UTC,65
2001,2,27,00:00,UTC,65
2001,2,28,00:00,UTC,65
2001,3,1,00:00,UTC,65
2001,3,2,00:00,UTC,65
2001,3,3,00:00,UTC,66
2001,3,4,00:00,UTC,70
2001,3,5,00:00,UTC,76
2001,3,6,00:00,UTC,76
2001,3,7,00:00,UTC,76
2001,3,8,00:00,UTC,74
2001,3,9,00:00,UTC,75
2001,3,10,00:00,UTC,77
2001,3,11,00:00,UTC,77
2001,3,12,00:00,UTC,76
2001,3,13,00:00,UTC,76
2001,3,14,00:00,UTC,75
2001,3,15,00:00,UTC,80
2001,3,16,00:00,UTC,80
2001,3,17,00:00,UTC,78
2001,3,18,00:00,UTC,78
2001,3,19,00:00,UTC,76
2001,3,20,00:00,UTC,76
2001,3,21,00:00,UTC,76
2001,3,22,00:00,UTC,76
2001,3,23,00:00,UTC,76
2001,3,24,00:00,UTC,75
2001,3,25,00:00,UTC,75
2001,3,26,00:00,UTC,75
2001,3,27,00:00,UTC,75
2001,3,28,00:00,UTC,75
2001,3,29,00:00,UTC,74
2001,3,30,00:00,UTC,74
2001,3,31,00:00,UTC,79
2001,4,1,00:00,UTC,78
2001,4,2,00:00,UTC,80
2001,4,3,00:00,UTC,76
2001,4,4,00:00,UTC,80
2001,4,5,00:00,UTC,92
2001,4,6,00:00,UTC,90
2001,4,7,00:00,UTC,83
2001,4,8,00:00,UTC,85
2001,4,9,00:00,UTC,86
2001,4,10,00:00,UTC,88
2001,4,11,00:00,UTC,86
2001,4,12,00:00,UTC,86
2001,4,13,00:00,UTC,86
2001,4,14,00:00,UTC,86
2001,4,15,00:00,UTC,85
2001,4,16,00:00,UTC,95
2001,4,17,00:00,UTC,95
2001,4,18,00:00,UTC,94
2001,4,19,00:00,UTC,96
2001,4,20,00:00,UTC,91
2001,4,21,00:00,UTC,89
2001,4,22,00:00,UTC,86
2001,4,23,00:00,UTC,83
2001,4,24,00:00,UTC,78
2001,4,25,00:00,UTC,73
2001,4,26,00:00,UTC,65
2001,4,27,00:00,UTC,58
2001,4,28,00:00,UTC,50
2001,4,29,00:00,UTC,44
2001,4,30,00:00,UTC,35
2001,5,1,00:00,UTC,31
2001,5,2,00:00,UTC,28
2001,5,3,00:00,UTC,23
2001,5,4,00:00,UTC,14
2001,5,5,00:00,UTC,2
2001,5,6,00:00,UTC,0
2001,5,7,00:00,UTC,0
2001,5,8,00:00,UTC,0
2001,5,9,00:00,UTC,0
2001,5,10,00:00,UTC,-1
2001,5,11,00:00,UTC,-1
2001,5,12,00:00,UTC,-1
2001,5,13,00:00,UTC,-1
2001,5,14,00:00,UTC,-1
2001,5,15,00:00,UTC,-1
2001,5,16,00:00,UTC,-1
2001,5,17,00:00,UTC,-1
2001,5,18,00:00,UTC,-1
2001,5,19,00:00,UTC,-1
2001,5,20,00:00,UTC,-1
2001,5,21,00:00,UTC,-1
2001,5,22,00:00,UTC,-1
2001,5,23,00:00,UTC,4
2001,5,24,00:00,UTC,-1
2001,5,25,00:00,UTC,-1
2001,5,26,00:00,UTC,-1
2001,5,27,00:00,UTC,-1
2001,5,28,00:00,UTC,-1
2001,5,29,00:00,UTC,-1
2001,5,30,00:00,UTC,-1
2001,5,31,00:00,UTC,-1
2001,6,1,00:00,UTC,-1
2001,6,2,00:00,UTC,-1
2001,6,3,00:00,UTC,-1
2001,6,4,00:00,UTC,-1
2001,6,5,00:00,UTC,-1
2001,6,6,00:00,UTC,-1
2001,6,7,00:00,UTC,-1
2001,6,8,00:00,UTC,-1
2001,6,9,00:00,UTC,-1
2001,6,10,00:00,UTC,-1
2001,6,11,00:00,UTC,-1
2001,6,12,00:00,UTC,-1
2001,6,13,00:00,UTC,-1
2001,6,14,00:00,UTC,-1
2001,6,15,00:00,UTC,-1
2001,6,16,00:00,UTC,-1
2001,6,17,00:00,UTC,-1
2001,6,18,00:00,UTC,-1
2001,6,19,00:00,UTC,-1
2001,6,20,00:00,UTC,-1
2001,6,21,00:00,UTC,-1
2001,6,22,00:00,UTC,-1
2001,6,23,00:00,UTC,-1
2001,6,24,00:00,UTC,-1
2001,6,25,00:00,UTC,-1
2001,6,26,00:00,UTC,-1
2001,6,27,00:00,UTC,-1
2001,6,28,00:00,UTC,-1
2001,6,29,00:00,UTC,-1
2001,6,30,00:00,UTC,-1
2001,7,1,00:00,UTC,-1
2001,7,2,00:00,UTC,-1
2001,7,3,00:00,UTC,-1
2001,7,4,00:00,UTC,-1
2001,7,5,00:00,UTC,-1
2001,7,6,00:00,UTC,-1
2001,7,7,00:00,UTC,-1
2001,7,8,00:00,UTC,-1
2001,7,9,00:00,UTC,-1
2001,7,10,00:00,UTC,-1
2001,7,11,00:00,UTC,-1
2001,7,12,00:00,UTC,-1
2001,7,13,00:00,UTC,-1
2001,7,14,00:00,UTC,-1
2001,7,15,00:00,UTC,-1
2001,7,16,00:00,UTC,-1
2001,7,17,00:00,UTC,-1
2001,7,18,00:00,UTC,-1
2001,7,19,00:00,UTC,-1
2001,7,20,00:00,UTC,-1
2001,7,21,00:00,UTC,-1
2001,7,22,00:00,UTC,-1
2001,7,23,00:00,UTC,-1
2001,7,24,00:00,UTC,-1
2001,7,25,00:00,UTC,-1
2001,7,26,00:00,UTC,-1
2001,7,27,00:00,UTC,-1
2001,7,28,00:00,UTC,-1
2001,7,29,00:00,UTC,-1
2001,7,30,00:00,UTC,-1
2001,7,31,00:00,UTC,-1
2001,8,1,00:00,UTC,-1
2001,8,2,00:00,UTC,-1
2001,8,3,00:00,UTC,-1
2001,8,4,00:00,UTC,-1
2001,8,5,00:00,UTC,-1
2001,8,6,00:00,UTC,-1
2001,8,7,00:00,UTC,-1
2001,8,8,00:00,UTC,-1
2001,8,9,00:00,UTC,-1
2001,8,10,00:00,UTC,-1
2001,8,11,00:00,UTC,-1
2001,8,12,00:00,UTC,-1
2001,8,13,00:00,UTC,-1
2001,8,14,00:00,UTC,-1
2001,8,15,00:00,UTC,-1
2001,8,16,00:00,UTC,-1
2001,8,17,00:00,UTC,-1
2001,8,18,00:00,UTC,-1
2001,8,19,00:00,UTC,-1
2001,8,20,00:00,UTC,-1
2001,8,21,00:00,UTC,-1
2001,8,22,00:00,UTC,-1
2001,8,23,00:00,UTC,-1
2001,8,24,00:00,UTC,-1
2001,8,25,00:00,UTC,-1
2001,8,26,00:00,UTC,-1
2001,8,27,00:00,UTC,-1
2001,8,28,00:00,UTC,-1
2001,8,29,00:00,UTC,-1
2001,8,30,00:00,UTC,-1
2001,8,31,00:00,UTC,-1
2001,9,1,00:00,UTC,-1
2001,9,2,00:00,UTC,-1
2001,9,3,00:00,UTC,-1
2001,9,4,00:00,UTC,-1
2001,9,5,00:00,UTC,-1
2001,9,6,00:00,UTC,-1
2001,9,7,00:00,UTC,-1
2001,9,8,00:00,UTC,-1
2001,9,9,00:00,UTC,-1
2001,9,10,00:00,UTC,-1
2001,9,11,00:00,UTC,-1
2001,9,12,00:00,UTC,-1
2001,9,13,00:00,UTC,-1
2001,9,14,00:00,UTC,-1
2001,9,15,00:00,UTC,-1
2001,9,16,00:00,UTC,-1
2001,9,17,00:00,UTC,-1
2001,9,18,00:00,UTC,-1
2001,9,19,00:00,UTC,-1
2001,9,20,00:00,UTC,-1
2001,9,21,00:00,UTC,-1
2001,9,22,00:00,UTC,-1
2001,9,23,00:00,UTC,-1
2001,9,24,00:00,UTC,-1
2001,9,25,00:00,UTC,-1
2001,9,26,00:00,UTC,-1
2001,9,27,00:00,UTC,-1
2001,9,28,00:00,UTC,1
2001,9,29,00:00,UTC,-1
2001,9,30,00:00,UTC,-1
2001,10,1,00:00,UTC,-1
2001,10,2,00:00,UTC,-1
2001,10,3,00:00,UTC,-1
2001,10,4,00:00,UTC,-1
2001,10,5,00:00,UTC,-1
2001,10,6,00:00,UTC,-1
2001,10,7,00:00,UTC,-1
2001,10,8,00:00,UTC,-1
2001,10,9,00:00,UTC,-1
2001,10,10,00:00,UTC,-1
2001,10,11,00:00,UTC,-1
2001,10,12,00:00,UTC,-1
2001,10,13,00:00,UTC,-1
2001,10,14,00:00,UTC,-1
2001,10,15,00:00,UTC,-1
2001,10,16,00:00,UTC,-1
2001,10,17,00:00,UTC,-1
2001,10,18,00:00,UTC,-1
2001,10,19,00:00,UTC,-1
2001,10,20,00:00,UTC,-1
2001,10,21,00:00,UTC,-1
2001,10,22,00:00,UTC,-1
2001,10,23,00:00,UTC,-1
2001,10,24,00:00,UTC,-1
2001,10,25,00:00,UTC,-1
2001,10,26,00:00,UTC,-1
2001,10,27,00:00,UTC,-1
2001,10,28,00:00,UTC,-1
2001,10,29,00:00,UTC,1
2001,10,30,00:00,UTC,1
2001,10,31,00:00,UTC,1
2001,11,1,00:00,UTC,1
2001,11,2,00:00,UTC,1
2001,11,3,00:00,UTC,1
2001,11,4,00:00,UTC,1
2001,11,5,00:00,UTC,2
2001,11,6,00:00,UTC,2
2001,11,7,00:00,UTC,11
2001,11,8,00:00,UTC,11
2001,11,9,00:00,UTC,11
2001,11,10,00:00,UTC,12
2001,11,11,00:00,UTC,13
2001,11,12,00:00,UTC,14
2001,11,13,00:00,UTC,14
2001,11,14,00:00,UTC,15
2001,11,15,00:00,UTC,17
2001,11,16,00:00,UTC,21
2001,11,17,00:00,UTC,22
2001,11,18,00:00,UTC,23
2001,11,19,00:00,UTC,23
2001,11,20,00:00,UTC,23
2001,11,21,00:00,UTC,21
2001,11,22,00:00,UTC,24
2001,11,23,00:00,UTC,31
2001,11,24,00:00,UTC,31
2001,11,25,00:00,UTC,31
2001,11,26,00:00,UTC,30
2001,11,27,00:00,UTC,30
2001,11,28,00:00,UTC,30
2001,11,29,00:00,UTC,30
2001,11,30,00:00,UTC,30
2001,12,1,00:00,UTC,30
2001,12,2,00:00,UTC,29
2001,12,3,00:00,UTC,29
2001,12,4,00:00,UTC,33
2001,12,5,00:00,UTC,34
2001,12,6,00:00,UTC,34
2001,12,7,00:00,UTC,34
2001,12,8,00:00,UTC,37
2001,12,9,00:00,UTC,38
2001,12,10,00:00,UTC,37
2001,12,11,00:00,UTC,37
2001,12,12,00:00,UTC,37
2001,12,13,00:00,UTC,37
2001,12,14,00:00,UTC,37
2001,12,15,00:00,UTC,37
2001,12,16,00:00,UTC,37
2001,12,17,00:00,UTC,36
2001,12,18,00:00,UTC,36
2001,12,19,00:00,UTC,38
2001,12,20,00:00,UTC,38
2001,12,21,00:00,UTC,38
2001,12,22,00:00,UTC,38
2001,12,23,00:00,UTC,38
2001,12,24,00:00,UTC,38
2001,12,25,00:00,UTC,39
2001,12,26,00:00,UTC,39
2001,12,27,00:00,UTC,39
2001,12,28,00:00,UTC,43
2001,12,29,00:00,UTC,43
2001,12,30,00:00,UTC,44
2001,12,31,00:00,UTC,44
2002,1,1,00:00,UTC,43
2002,1,2,00:00,UTC,43
2002,1,3,00:00,UTC,44
2002,1,4,00:00,UTC,44
2002,1,5,00:00,UTC,43
2002,1,6,00:00,UTC,43
2002,1,7,00:00,UTC,47
2002,1,8,00:00,UTC,48
2002,1,9,00:00,UTC,48
2002,1,10,00:00,UTC,48
2002,1,11,00:00,UTC,46
2002,1,12,00:00,UTC,44
2002,1,13,00:00,UTC,44
2002,1,14,00:00,UTC,43
2002,1,15,00:00,UTC,44
2002,1,16,00:00,UTC,49
2002,1,17,00:00,UTC,49
2002,1,18,00:00,UTC,49
2002,1,19,00:00,UTC,53
2002,1,20,00:00,UTC,54
2002,1,21,00:00,UTC,52
2002,1,22,00:00,UTC,52
2002,1,23,00:00,UTC,52
2002,1,24,00:00,UTC,54
2002,1,25,00:00,UTC,54
2002,1,26,00:00,UTC,54
2002,1,27,00:00,UTC,54
2002,1,28,00:00,UTC,54
2002,1,29,00:00,UTC,54
2002,1,30,00:00,UTC,54
2002,1,31,00:00,UTC,54
2002,2,1,00:00,UTC,54
2002,2,2,00:00,UTC,55
2002,2,3,00:00,UTC,62
2002,2,4,00:00,UTC,62
2002,2,5,00:00,UTC,61
2002,2,6,00:00,UTC,62
2002,2,7,00:00,UTC,63
2002,2,8,00:00,UTC,67
2002,2,9,00:00,UTC,68
2002,2,10,00:00,UTC,68
2002,2,11,00:00,UTC,72
2002,2,12,00:00,UTC,73
2002,2,13,00:00,UTC,75
2002,2,14,00:00,UTC,76
2002,2,15,00:00,UTC,78
2002,2,16,00:00,UTC,76
2002,2,17,00:00,UTC,73
2002,2,18,00:00,UTC,72
2002,2,19,00:00,UTC,72
2002,2,20,00:00,UTC,73
2002,2,21,00:00,UTC,73
2002,2,22,00:00,UTC,73
2002,2,23,00:00,UTC,86
2002,2,24,00:00,UTC,103
2002,2,25,00:00,UTC,101
2002,2,26,00:00,UTC,99
2002,2,27,00:00,UTC,98
2002,2,28,00:00,UTC,100
2002,3,1,00:00,UTC,99
2002,3,2,00:00,UTC,97
2002,3,3,00:00,UTC,97
2002,3,4,00:00,UTC,95
2002,3,5,00:00,UTC,93
2002,3,6,00:00,UTC,95
2002,3,7,00:00,UTC,95
2002,3,8,00:00,UTC,94
2002,3,9,00:00,UTC,91
2002,3,10,00:00,UTC,90
2002,3,11,00:00,UTC,90
2002,3,12,00:00,UTC,89
2002,3,13,00:00,UTC,89
2002,3,14,00:00,UTC,89
2002,3,15,00:00,UTC,88
2002,3,16,00:00,UTC,88
2002,3,17,00:00,UTC,86
2002,3,18,00:00,UTC,85
2002,3,19,00:00,UTC,89
2002,3,20,00:00,UTC,97
2002,3,21,00:00,UTC,90
2002,3,22,00:00,UTC,89
2002,3,23,00:00,UTC,88
2002,3,24,00:00,UTC,88
2002,3,25,00:00,UTC,88
2002,3,26,00:00,UTC,92
2002,3,27,00:00,UTC,89
2002,3,28,00:00,UTC,89
2002,3,29,00:00,UTC,86
2002,3,30,00:00,UTC,84
2002,3,31,00:00,UTC,84
2002,4,1,00:00,UTC,84
2002,4,2,00:00,UTC,84
2002,4,3,00:00,UTC,84
2002,4,4,00:00,UTC,83
2002,4,5,00:00,UTC,83
2002,4,6,00:00,UTC,83
2002,4,7,00:00,UTC,82
2002,4,8,00:00,UTC,80
2002,4,9,00:00,UTC,79
2002,4,10,00:00,UTC,77
2002,4,11,00:00,UTC,76
2002,4,12,00:00,UTC,69
2002,4,13,00:00,UTC,65
2002,4,14,00:00,UTC,67
2002,4,15,00:00,UTC,64
2002,4,16,00:00,UTC,63
2002,4,17,00:00,UTC,62
2002,4,18,00:00,UTC,62
2002,4,19,00:00,UTC,64
2002,4,20,00:00,UTC,62
2002,4,21,00:00,UTC,59
2002,4,22,00:00,UTC,54
2002,4,23,00:00,UTC,50
2002,4,24,00:00,UTC,43
2002,4,25,00:00,UTC,36
2002,4,26,00:00,UTC,30
2002,4,27,00:00,UTC,23
2002,4,28,00:00,UTC,15
2002,4,29,00:00,UTC,0
2002,4,30,00:00,UTC,0
2002,5,1,00:00,UTC,0
2002,5,2,00:00,UTC,0
2002,5,3,00:00,UTC,0
2002,5,4,00:00,UTC,0
2002,5,5,00:00,UTC,0
2002,5,6,00:00,UTC,0
2002,5,7,00:00,UTC,-1
2002,5,8,00:00,UTC,-1
2002,5,9,00:00,UTC,-1
2002,5,10,00:00,UTC,-1
2002,5,11,00:00,UTC,-1
2002,5,12,00:00,UTC,-1
2002,5,13,00:00,UTC,-1
2002,5,14,00:00,UTC,-1
2002,5,15,00:00,UTC,-1
2002,5,16,00:00,UTC,-1
2002,5,17,00:00,UTC,-1
2002,5,18,00:00,UTC,0
2002,5,19,00:00,UTC,-1
2002,5,20,00:00,UTC,-1
2002,5,21,00:00,UTC,-1
2002,5,22,00:00,UTC,-1
2002,5,23,00:00,UTC,-1
2002,5,24,00:00,UTC,-1
2002,5,25,00:00,UTC,-1
2002,5,26,00:00,UTC,-1
2002,5,27,00:00,UTC,-1
2002,5,28,00:00,UTC,-1
2002,5,29,00:00,UTC,-1
2002,5,30,00:00,UTC,-1
2002,5,31,00:00,UTC,-1
2002,6,1,00:00,UTC,-1
2002,6,2,00:00,UTC,-1
2002,6,3,00:00,UTC,-1
2002,6,4,00:00,UTC,-1
2002,6,5,00:00,UTC,-1
2002,6,6,00:00,UTC,-1
2002,6,7,00:00,UTC,-1
2002,6,8,00:00,UTC,-1
2002,6,9,00:00,UTC,-1
2002,6,10,00:00,UTC,-1
2002,6,11,00:00,UTC,-1
2002,6,12,00:00,UTC,-1
2002,6,13,00:00,UTC,-1
2002,6,14,00:00,UTC,-1
2002,6,15,00:00,UTC,-1
2002,6,16,00:00,UTC,-1
2002,6,17,00:00,UTC,-1
2002,6,18,00:00,UTC,-1
2002,6,19,00:00,UTC,-1
2002,6,20,00:00,UTC,-1
2002,6,21,00:00,UTC,-1
2002,6,22,00:00,UTC,-1
2002,6,23,00:00,UTC,-1
2002,6,24,00:00,UTC,-1
2002,6,25,00:00,UTC,-1
2002,6,26,00:00,UTC,-1
2002,6,27,00:00,UTC,-1
2002,6,28,00:00,UTC,-1
2002,6,29,00:00,UTC,-1
2002,6,30,00:00,UTC,-1
2002,7,1,00:00,UTC,-1
2002,7,2,00:00,UTC,-1
2002,7,3,00:00,UTC,-1
2002,7,4,00:00,UTC,-1
2002,7,5,00:00,UTC,-1
2002,7,6,00:00,UTC,-1
2002,7,7,00:00,UTC,-1
2002,7,8,00:00,UTC,-1
2002,7,9,00:00,UTC,-1
2002,7,10,00:00,UTC,-1
2002,7,11,00:00,UTC,-1
2002,7,12,00:00,UTC,-1
2002,7,13,00:00,UTC,-1
2002,7,14,00:00,UTC,-1
2002,7,15,00:00,UTC,-1
2002,7,16,00:00,UTC,-1
2002,7,17,00:00,UTC,-1
2002,7,18,00:00,UTC,-1
2002,7,19,00:00,UTC,-1
2002,7,20,00:00,UTC,-1
2002,7,21,00:00,UTC,-1
2002,7,22,00:00,UTC,-1
2002,7,23,00:00,UTC,-1
2002,7,24,00:00,UTC,-1
2002,7,25,00:00,UTC,-1
2002,7,26,00:00,UTC,-1
2002,7,27,00:00,UTC,-1
2002,7,28,00:00,UTC,-1
2002,7,29,00:00,UTC,-1
2002,7,30,00:00,UTC,-1
2002,7,31,00:00,UTC,-1
2002,8,1,00:00,UTC,-1
2002,8,2,00:00,UTC,-1
2002,8,3,00:00,UTC,-1
2002,8,4,00:00,UTC,-1
2002,8,5,00:00,UTC,-1
2002,8,6,00:00,UTC,-1
2002,8,7,00:00,UTC,-1
2002,8,8,00:00,UTC,-1
2002,8,9,00:00,UTC,-1
2002,8,10,00:00,UTC,-1
2002,8,11,00:00,UTC,-1
2002,8,12,00:00,UTC,-1
2002,8,13,00:00,UTC,-1
2002,8,14,00:00,UTC,-1
2002,8,15,00:00,UTC,-1
2002,8,16,00:00,UTC,-1
2002,8,17,00:00,UTC,-1
2002,8,18,00:00,UTC,-1
2002,8,19,00:00,UTC,-1
2002,8,20,00:00,UTC,-1
2002,8,21,00:00,UTC,-1
2002,8,22,00:00,UTC,-1
2002,8,23,00:00,UTC,-1
2002,8,24,00:00,UTC,-1
2002,8,25,00:00,UTC,-1
2002,8,26,00:00,UTC,-1
2002,8,27,00:00,UTC,-1
2002,8,28,00:00,UTC,-1
2002,8,29,00:00,UTC,-1
2002,8,30,00:00,UTC,-1
2002,8,31,00:00,UTC,-1
2002,9,1,00:00,UTC,-1
2002,9,2,00:00,UTC,-1
2002,9,3,00:00,UTC,-1
2002,9,4,00:00,UTC,-1
2002,9,5,00:00,UTC,-1
2002,9,6,00:00,UTC,-1
2002,9,7,00:00,UTC,-1
2002,9,8,00:00,UTC,-1
2002,9,9,00:00,UTC,-1
2002,9,10,00:00,UTC,-1
2002,9,11,00:00,UTC,-1
2002,9,12,00:00,UTC,-1
2002,9,13,00:00,UTC,-1
2002,9,14,00:00,UTC,-1
2002,9,15,00:00,UTC,-1
2002,9,16,00:00,UTC,-1
2002,9,17,00:00,UTC,-1
2002,9,18,00:00,UTC,-1
2002,9,19,00:00,UTC,-1
2002,9,20,00:00,UTC,-1
2002,9,21,00:00,UTC,-1
2002,9,22,00:00,UTC,-1
2002,9,23,00:00,UTC,-1
2002,9,24,00:00,UTC,-1
2002,9,25,00:00,UTC,-1
2002,9,26,00:00,UTC,-1
2002,9,27,00:00,UTC,-1
2002,9,28,00:00,UTC,-1
2002,9,29,00:00,UTC,-1
2002,9,30,00:00,UTC,-1
2002,10,1,00:00,UTC,0
2002,10,2,00:00,UTC,0
2002,10,3,00:00,UTC,-1
2002,10,4,00:00,UTC,-1
2002,10,5,00:00,UTC,-1
2002,10,6,00:00,UTC,-1
2002,10,7,00:00,UTC,-1
2002,10,8,00:00,UTC,-1
2002,10,9,00:00,UTC,-1
2002,10,10,00:00,UTC,-1
2002,10,11,00:00,UTC,-1
2002,10,12,00:00,UTC,-1
2002,10,13,00:00,UTC,0
2002,10,14,00:00,UTC,1
2002,10,15,00:00,UTC,0
2002,10,16,00:00,UTC,1
2002,10,17,00:00,UTC,1
2002,10,18,00:00,UTC,1
2002,10,19,00:00,UTC,1
2002,10,20,00:00,UTC,1
2002,10,21,00:00,UTC,4
2002,10,22,00:00,UTC,4
2002,10,23,00:00,UTC,4
2002,10,24,00:00,UTC,4
2002,10,25,00:00,UTC,5
2002,10,26,00:00,UTC,2
2002,10,27,00:00,UTC,0
2002,10,28,00:00,UTC,4
2002,10,29,00:00,UTC,9
2002,10,30,00:00,UTC,11
2002,10,31,00:00,UTC,11
2002,11,1,00:00,UTC,11
2002,11,2,00:00,UTC,11
2002,11,3,00:00,UTC,11
2002,11,4,00:00,UTC,12
2002,11,5,00:00,UTC,13
2002,11,6,00:00,UTC,14
2002,11,7,00:00,UTC,15
2002,11,8,00:00,UTC,15
2002,11,9,00:00,UTC,14
2002,11,10,00:00,UTC,14
2002,11,11,00:00,UTC,14
2002,11,12,00:00,UTC,14
2002,11,13,00:00,UTC,15
2002,11,14,00:00,UTC,15
2002,11,15,00:00,UTC,17
2002,11,16,00:00,UTC,17
2002,11,17,00:00,UTC,20
2002,11,18,00:00,UTC,29
2002,11,19,00:00,UTC,30
2002,11,20,00:00,UTC,29
2002,11,21,00:00,UTC,29
2002,11,22,00:00,UTC,29
2002,11,23,00:00,UTC,28
2002,11,24,00:00,UTC,28
2002,11,25,00:00,UTC,28
2002,11,26,00:00,UTC,29
2002,11,27,00:00,UTC,29
2002,11,28,00:00,UTC,29
2002,11,29,00:00,UTC,29
2002,11,30,00:00,UTC,29
2002,12,1,00:00,UTC,30
2002,12,2,00:00,UTC,30
2002,12,3,00:00,UTC,30
2002,12,4,00:00,UTC,30
2002,12,5,00:00,UTC,30
2002,12,6,00:00,UTC,30
2002,12,7,00:00,UTC,30
2002,12,8,00:00,UTC,31
2002,12,9,00:00,UTC,31
2002,12,10,00:00,UTC,30
2002,12,11,00:00,UTC,32
